controller,repeat,leg,start_x,start_y,goal_x,goal_y,reached,ticks,time_to_goal,cte_mean,cte_max,cte_rms,driven_len,planned_len,len_ratio,dw_rms,dv_rms,effort,mean_abs_w,mean_v,min_clearance,compute_ms_mean,compute_ms_max
pursuit,0,19,1.064,3.758,-6.05,5.35,1,1334,66.65000000000009,0.021598025292619397,0.08566282561335653,0.026893811560325696,22.592405485195027,23.540916643635963,0.9597079768473096,0.019697604242513753,0.014765187952743664,0.17550256031807218,0.20679789781413047,0.3338120565612893,0.4000000059604645,0.07415942208404405,0.16789400251582265
pursuit,0,20,-5.885,5.165,-0.55,13.85,1,1262,63.049999999999955,0.026736354047046003,0.10245331204263053,0.03332780541951089,20.256970575372694,21.24507966545959,0.9534899795319022,0.017234308408242114,0.020641733859740174,0.16815311874511954,0.23118178344689788,0.3142621802155403,0.4000000059604645,0.07518771908306125,0.15314799384213984
pursuit,0,21,-0.672,13.65,-7.95,8.85,1,1012,50.549999999999955,0.023687529180943336,0.1545810647075232,0.03209843050559708,15.502537976293375,16.19949517800295,0.9569766098232515,0.05914733577761153,0.01762897741725681,0.24627472800982494,0.2853546542055717,0.29627493910426006,0.4000000059604645,0.06597496347081766,0.1539679942652583
pursuit,0,22,-8.142,8.979,-0.75,-1.45,1,919,45.899999999999864,0.01987667125553456,0.0715196214153442,0.024878292523423027,16.39803794424458,17.22253993107746,0.9521265742374565,0.014717304413287334,0.02287937332731734,0.17731355145105426,0.18262927514064897,0.3528084406056527,0.4000000059604645,0.05466487577959786,0.24134700652211905
pursuit,0,23,-0.836,-1.676,-8.85,9.45,1,1008,50.350000000000136,0.023734092032115444,0.09401843372709351,0.0295060441682906,17.148486203408254,17.888225365946184,0.9586465874951368,0.06013570263067917,0.012856689605184815,0.2502086208965584,0.23512382358351938,0.33640490938715273,0.4000000059604645,0.05856852384033753,0.21021200518589467
pursuit,0,24,-8.636,9.324,-2.35,12.25,1,808,40.34999999999991,0.017965783287948765,0.05753650232867084,0.022228935139576807,12.305469978068823,12.978174786441894,0.948166454879631,0.020517876341296554,0.013416139806295274,0.17025307037993856,0.254863707449416,0.29549022215927906,0.5000000074505806,0.05592647741452473,0.3624520031735301
pursuit,0,25,-2.305,12.01,-7.65,8.95,1,905,45.19999999999982,0.02219962723411524,0.11011226879364028,0.029155751814738073,13.217015668678432,14.08528158412562,0.9383565099312079,0.06282417742901719,0.01489392198616824,0.24166474154527293,0.29669913356147964,0.2862110564035617,0.4000000059604645,0.0642138539565192,0.15765200078021735
pursuit,0,26,-7.891,8.951,1.25,2.55,1,1541,77.0,0.02129619937837493,0.08674719451735526,0.027155371030711483,25.897684392980963,26.955130256884807,0.960770144539229,0.04745780362357193,0.013488753504885547,0.17610334871133113,0.21082279916284505,0.33120479569444855,0.4000000059604645,0.0817717931229267,0.18196599557995796
pursuit,0,27,1.492,2.541,-8.75,9.35,1,1594,79.64999999999986,0.02498853549589669,0.1499946850083136,0.03375611245979133,26.547076487295694,27.67939433638911,0.9590916681437355,0.04895486537031177,0.01425989935780982,0.21701601278684976,0.23278181898750616,0.3280781834549135,0.4000000059604645,0.08337108970368795,0.26063200493808836
pursuit,0,28,-8.554,9.207,-3.75,3.95,1,1626,81.25,0.023202325164634538,0.09220592820161322,0.028958461873561915,26.530009361807256,27.710765186755047,0.9573899956572777,0.02005339657514767,0.012678684516177322,0.17419295857617256,0.22628195319575248,0.31805192821830575,0.4000000059604645,0.08211284036405023,0.16359399887733161
