controller,repeat,leg,start_x,start_y,goal_x,goal_y,reached,ticks,time_to_goal,cte_mean,cte_max,cte_rms,driven_len,planned_len,len_ratio,dw_rms,dv_rms,effort,mean_abs_w,mean_v,min_clearance,compute_ms_mean,compute_ms_max
mpc,1,1,7.458,5.246,-5.95,-13.55,1,2441,122.0,0.017228992029839234,0.06792567524056103,0.0215809222942356,59.02738183239084,60.51614806250958,0.9753988600103738,0.03108361155384749,0.01265192093398067,0.358996327842016,0.26076571497595424,0.4831176288399363,0.4000000059604645,24.334856019079126,147.12325399159454
mpc,1,2,-5.782,-13.377,-0.95,-6.15,1,592,29.549999999999955,0.03030437447471556,0.3602773269133648,0.06897163764172054,13.95409585412792,14.101219541006518,0.9895665983746469,0.04107639734273291,0.02181948722020694,0.462423554803902,0.3047024415870514,0.4200421452863477,0.10000000149011612,23.702331733319795,94.14123799069785
mpc,1,3,-0.941,-6.386,-5.95,-13.65,1,599,29.90000000000009,0.03803759528852689,0.3164580103661654,0.06482062271794518,14.080585832457881,14.201219542496634,0.9915053978513774,0.044798312719831035,0.024501158672633958,0.44713406942784556,0.3169251919437366,0.4154680965160551,0.20000000298023224,24.24056794504011,147.6263980002841
mpc,1,4,-5.859,-13.427,-1.25,-6.05,1,604,30.15000000000009,0.027345133994011145,0.19759110832441476,0.040925247472735404,14.345191765262705,14.384062257695822,0.997297669341474,0.04251795290767854,0.022174716337662326,0.436766592601909,0.3076974857261174,0.42186336551397974,0.4000000059604645,24.13441990724312,40.870301992981695
mpc,1,5,-1.094,-6.243,4.25,-1.25,1,458,22.84999999999991,0.019568453650106073,0.06409686973101536,0.02320805951513784,11.163686854795818,11.776955437660357,0.9479263901344631,0.04696316357378736,0.0260775799924735,0.3551436884186302,0.2623429100238625,0.4805202668551334,0.4000000059604645,22.749440827160132,33.250061998842284
mpc,1,6,4.314,-1.488,7.55,1.95,1,874,43.64899999999989,0.021738178571910956,0.13117658354396577,0.02875091221947888,21.28825952147594,21.608326434057673,0.9851877972336968,0.03543724796126076,0.02039527115355538,0.36727632045781655,0.24741484615236686,0.48536387727092584,0.4000000059604645,24.63019224237656,43.534730008104816
mpc,1,7,7.737,2.107,3.95,-7.55,1,874,43.64899999999989,0.022072398376089257,0.15344474759222443,0.03410728890880181,20.837710645852567,21.12253998919199,0.9865153838749903,0.04074965089363803,0.02178599968227914,0.39472762945406686,0.2726812823789466,0.43917380011123824,0.4000000059604645,24.17322599126393,143.48181600507814
mpc,1,8,3.932,-7.789,4.35,3.55,1,1104,55.15000000000009,0.022187485668627847,0.23410254117851714,0.03715775256044096,26.134449730559464,26.599495332975028,0.9825167509159825,0.04366865247760873,0.01745235392676106,0.42412949516874304,0.30447997579549224,0.4617581024950301,0.4000000059604645,23.491174154949714,121.83490200550295
mpc,1,9,4.258,3.322,7.65,9.25,1,624,31.15000000000009,0.018782596612843594,0.07383690666929521,0.023450987205693,15.080842073617273,15.86396126707037,0.9506353312221799,0.04316298633790372,0.023737178468525737,0.39116218729693475,0.31479587577522633,0.47860414241899246,0.4000000059604645,23.21793135904908,39.87956799392123
mpc,1,10,7.895,9.273,2.75,6.35,1,779,38.899999999999864,0.02403196401696245,0.10416443160231559,0.030608029246260833,17.78684007480828,18.952186412479364,0.9385112454938843,0.04837073061723705,0.023439806299177277,0.4404054956075662,0.37894624231558544,0.4571308548494917,0.4000000059604645,20.625773865028837,32.118233997607604
mpc,1,11,2.614,6.54,5.85,11.15,1,666,33.25,0.026069731781442788,0.15131775713515327,0.03630408480136242,15.103927894238511,15.889444667044005,0.9505636106694957,0.069296670687842,0.02297414249344456,0.49823507435180797,0.42248972880273106,0.4407449152279738,0.4000000059604645,20.480421163224232,31.221330995322205
mpc,1,12,5.853,11.376,0.75,-1.25,1,1195,59.700000000000045,0.024976657021865488,0.20323362516982968,0.035487460793633255,27.644206403118947,28.836248603119962,0.9586616755734294,0.052477378353500456,0.021314563182976726,0.467276619316811,0.39943132494770023,0.4503315157054801,0.4000000059604645,21.37965640847359,137.21395999891683
mpc,1,13,0.766,-1.49,3.85,7.85,1,627,31.299999999999955,0.024928996984719586,0.21307354445113447,0.03987168398279087,14.563692417477151,15.002438885317709,0.9707549904922498,0.06059227203152566,0.023890161708742808,0.496013675838486,0.40469448265759883,0.4403091134124144,0.4000000059604645,21.464438990486876,34.361222002189606
mpc,1,14,3.696,7.691,-2.75,-1.05,1,834,41.65000000000009,0.028855653750131032,0.26846638963188024,0.04835838614214779,19.423781931539466,20.09655151092133,0.9665231331347445,0.04666093178289421,0.021409008044215676,0.5223040149031837,0.43636102498846424,0.4177551505983881,0.30000000447034836,20.93101896648379,145.59596899198368
mpc,1,15,-2.654,-1.27,1.05,11.35,1,1052,52.549999999999955,0.029417431324124464,0.25078772531974064,0.04499252262779298,24.568398406161002,25.51492821006879,0.9629029015439572,0.047049641575887424,0.022171061281782523,0.4852757609986863,0.4075821708786706,0.4312961108760701,0.30000000447034836,21.314834295716132,47.654120993684046
mpc,1,16,1.153,11.141,2.75,1.05,1,616,30.749999999999773,0.028868704166613256,0.2602972549211987,0.04845271491755038,14.110055018869653,14.575231085087601,0.9680844808907432,0.06897580908573094,0.02512609211670651,0.5031771379799151,0.41021560013666275,0.43925189213062305,0.4000000059604645,22.61652447567314,57.09797800227534
mpc,1,17,2.639,1.258,8.35,12.45,1,1086,54.25,0.03395735208124983,0.46574986279391883,0.06637616393021172,25.541025649586654,26.266400083842736,0.9723839417681648,0.04537155147198119,0.02156515746221156,0.45996128945743436,0.3831502117829676,0.4410892975088199,0.20000000298023224,21.759906512801212,41.59040900412947
mpc,1,18,8.591,12.497,0.95,3.55,1,942,47.05000000000018,0.020999790509719295,0.1303928582121654,0.02720734676044817,21.83032038194291,22.88650104615598,0.9538513701992701,0.0563895519157542,0.020451002670252662,0.45491326891578077,0.37757693580126817,0.4507064364232187,0.4000000059604645,21.609406897262694,128.24909600021783
mpc,1,19,1.094,3.741,-6.05,5.35,1,941,47.0,0.021216877816610965,0.08372444733662476,0.02669616278208757,22.481186798214598,23.540916643635963,0.9549834927219008,0.03895088251606624,0.02101307136248982,0.38783815309268366,0.31093654628669726,0.4753831203266999,0.4000000059604645,23.67903957382566,148.59391200297978
mpc,1,20,-5.906,5.154,-0.55,13.85,1,841,42.0,0.020866287920279093,0.09763886066872196,0.027484249214072477,20.08186042701645,21.203658308605053,0.9470941351128384,0.04012022560711058,0.022559661397868774,0.43146047346484745,0.37977698614345096,0.470931273883357,0.4000000059604645,22.02322866943652,38.43477799091488
mpc,1,21,-0.681,13.663,-7.95,8.85,1,674,33.65000000000009,0.031515145535619134,0.2711707346101446,0.05299316039441952,15.81987598394708,16.19949517800295,0.9765659861690412,0.04846083604801098,0.02355096931264358,0.5475355221666606,0.4519352467577745,0.4107649994108723,0.30000000447034836,21.832643548851088,128.99666099110618
mpc,1,22,-8.105,9.019,-0.75,-1.45,1,683,34.100000000000364,0.022976002847707074,0.0819472925124014,0.027796542291536355,16.438233531639888,17.263961287931995,0.9521704351324447,0.03503143141599478,0.021484149530194674,0.34441501668844915,0.26045120851039527,0.4784955903571875,0.4000000059604645,23.21765338641944,37.2974769998109
mpc,1,23,-0.834,-1.685,-8.85,9.45,1,753,37.59999999999991,0.028156761409306078,0.20199422625212404,0.045171503689063044,17.498973762200066,17.888225365946184,0.9782397864638303,0.042761296329256036,0.020222768275900884,0.42225629882838106,0.3149388903291316,0.42969469127133003,0.4000000059604645,23.868069533817717,134.5506670040777
mpc,1,24,-8.689,9.279,-2.35,12.25,1,513,25.59999999999991,0.016278778552698443,0.05568089914798991,0.020469298979005658,12.235227347486594,13.07817478793201,0.9355454829045983,0.052353325352031584,0.02448457404391319,0.4779374497955336,0.40804656122197963,0.47104492921094787,0.5000000074505806,22.347923565162827,34.82237199204974
mpc,1,25,-2.303,12.016,-7.65,8.95,1,587,29.299999999999727,0.026631118467454622,0.14683055306586756,0.036266442879388634,13.519296830938616,14.08528158412562,0.9598172922701894,0.07113320450246924,0.023809032190490315,0.5537883713204096,0.4541814549491574,0.44256022268344175,0.4000000059604645,22.91343691460336,135.72337699588388
mpc,1,26,-7.885,8.95,1.25,2.55,1,1087,54.30000000000018,0.021097541190700186,0.09393260981309508,0.026473057485736494,25.870309052128185,26.955130256884807,0.9597545552769295,0.04112159103745784,0.01821430234328165,0.38733955280561133,0.30932572259970986,0.471589016131965,0.4000000059604645,23.08653633043503,37.111213998286985
mpc,1,27,1.492,2.571,-8.75,9.35,1,1139,56.90000000000009,0.024678292698878578,0.1620546156891276,0.03284464276943751,26.89453894433088,27.67939433638911,0.9716447772476579,0.048077823571168896,0.018717975267410706,0.41869295580452437,0.32814808308853466,0.4596589700095833,0.4000000059604645,23.304786941350258,148.9382120053051
mpc,1,28,-8.565,9.196,-3.75,3.95,1,1098,54.84999999999991,0.01966059846813566,0.07993837636687878,0.02440215067071005,26.56391469708253,27.710765186755047,0.9586135394694666,0.042026488420923,0.019956053337848466,0.43284825718295294,0.35102572023599443,0.47426220804332303,0.4000000059604645,23.140631313997666,40.21989599277731
mpc,1,29,-3.587,4.104,-0.65,13.75,1,640,31.950000000000273,0.025173348506419745,0.1640498097451877,0.04130785381343511,14.722066576455587,15.00832633571001,0.9809266034832071,0.04925102644377107,0.021205969160537855,0.46320556085940623,0.3357669254081578,0.4530095784771224,0.4000000059604645,23.635513248245843,70.09254599688575
