controller,repeat,leg,start_x,start_y,goal_x,goal_y,reached,ticks,time_to_goal,cte_mean,cte_max,cte_rms,driven_len,planned_len,len_ratio,dw_rms,dv_rms,effort,mean_abs_w,mean_v,min_clearance,compute_ms_mean,compute_ms_max
mppi,0,14,3.681,7.681,-2.75,-1.05,1,898,44.85000000000002,0.04073065498142052,0.16114496094835049,0.05068315296877403,18.780326784857067,20.09655151092133,0.9345049460177797,0.2528226938080467,0.017167812342489774,0.4326292659587407,0.39721317422244196,0.4095492496144102,0.4000000059604645,3.654282125726058,5.197453006985597
mppi,0,15,-2.646,-1.247,1.05,11.35,1,1134,56.64999999999998,0.038064677066653514,0.20416140329985966,0.04886993900842509,23.825127221862807,25.51492821006879,0.9337720657376122,0.23676990109421261,0.019398460696298574,0.42811802424475104,0.3959287527895614,0.4105148982411755,0.4000000059604645,3.5723712759774515,5.6090100115397945
mppi,0,16,1.147,11.131,2.75,1.05,1,661,33.0,0.0373671527358019,0.11389543212528813,0.045725919172537405,13.612209416265937,14.575231085087601,0.9339275196942185,0.24286094899313687,0.02274717998275158,0.4304226301540649,0.37808529537169844,0.40711603915187505,0.4000000059604645,3.604155995772268,5.8721129898913205
mppi,0,17,2.656,1.277,8.35,12.45,1,1182,59.048,0.03203350881181716,0.20693061276432953,0.04365285558724265,24.762499397294732,26.266400083842736,0.9427443166270395,0.2624341716882429,0.017254357295188625,0.41903100752854144,0.3864834852021035,0.41248345713516626,0.4000000059604645,3.56506350380142,5.280445999233052
mppi,0,18,8.572,12.555,0.95,3.55,1,1033,51.60000000000002,0.035946026813262574,0.24047622808275668,0.04902236630296439,21.50321038694343,22.845079689301446,0.9412622183591495,0.2372304181692873,0.021083860093368614,0.4266599233711412,0.3866917658947664,0.41275890226965406,0.4000000059604645,3.667322321820171,5.367428006138653
mppi,0,19,1.099,3.748,-6.05,5.35,1,1024,51.14999999999998,0.031756762809202206,0.09631774429739792,0.039717628337459385,22.221628785954444,23.540916643635963,0.9439576683587563,0.27054427761673977,0.01752438310581607,0.3433262494868389,0.32108264538167425,0.42756323944741087,0.4000000059604645,3.624982996939252,5.190772004425526
mppi,0,20,-5.902,5.156,-0.55,13.85,1,905,45.200000000000045,0.03833553046017846,0.11650201762728774,0.0471643437346025,19.598890207254602,21.203658308605053,0.9243164515295368,0.2591306615188303,0.01677037914959574,0.34959836673548433,0.34148557661901974,0.4254585439607133,0.4000000059604645,3.5740000665160823,5.701721005607396
mppi,0,21,-0.688,13.644,-7.95,8.85,1,729,36.40000000000009,0.04174950313806292,0.11973182173063555,0.048634288133245884,15.031168080862903,16.19949517800295,0.9278787959561541,0.2475483060486835,0.017725628774760423,0.49194791562411516,0.43853271339218136,0.40327123256672814,0.4000000059604645,3.6728074542792584,5.127458003698848
mppi,0,22,-8.148,8.985,-0.75,-1.45,1,754,37.64999999999998,0.03355910548156842,0.09546206119043725,0.03978253169741614,16.26193547264335,17.22253993107746,0.944223995863657,0.27677153611451333,0.02002033583886642,0.30450852679892654,0.2777920039575369,0.42942053302197297,0.4000000059604645,3.583383953491527,5.129861005116254
mppi,0,23,-0.872,-1.658,-8.85,9.45,1,814,40.64999999999998,0.03848530310399788,0.1859527346813603,0.04916865078885945,17.09025797776252,17.888225365946184,0.9553914727783587,0.27954513198609504,0.023215734459984292,0.4205291246695173,0.3640371066144187,0.4126680972464023,0.30000000447034836,3.643119575896132,5.539891993976198
